,text,label
230,kali gagal tarik tunai kecewa uang nya butuh kembali nya kali pakai kartu atm bri cabang sedia maaf keluh moga baik terimakasih,1
231,ribet sudah bikin rek kartu atm tidak tidak pakai apk brimo walaaa registrasi saja sulit apk nya masih ngebug iya cepet2 baik bikin susah nasabah saja tidak balas comentku paling2 iya gitu2 saja jwbnya tidak bantu,1
232,aplijasi monyet 2 kali bikin malu saja sudah bikin antri login sosah banget tarik tunai banyak tingkah verikasi tolol ini bikin aplikasi,1
233,susah daftar nya sesuai data tunjuk kali coba gagal kecewaaa aplikasi,1
234,update mudah nyaman guna eeh bikin kesel henti log out guna android versi 8 transaksi apl brimo tolong baik,1
235,daftar brimo sampai verifikasi wajah gagal sudah minggu bolak instal ulang bicara lambat lantang sampai pakai alat mic ring terang tidak ampas banget app nya tolong dev nya baik app nya,1
236,susah banget registrasi tolong baik sistem biar nasabah sulit mengunakan app brimo,1
237,aplikasi jadi jelek saldo tau2 kurang trasferan mutasi rek muncul saldo tambah isi saldo shopee pay saldo kurang saldo shopee tambah,1
238,aplikasi bug bentar2 sistem kendala tiba2 transaksi gagal transfer tidak bisa terang saldo jelas2 saldo,1
239,tolong cek aplikasi jnggan daftar foto ktp saja sudah tidak,1
240,aplikasi tidak guna kali nyoba daftar gagal sesuai instruksi bikin video nya,1
241,username sudah pasword sudah suruh buka blokir lupa pasword sudah berkali2 pakai tidak login,1
242,kecewa top up brizzi terang hasil cek saldo 0 saldo rekening kuras 500 ribu hilang toleransi ganti rugi sudah adu bank dekat suruh aju lapor aplikasi sudah aju tidak proses 2 5 uang 500 nya tidak ganti hangus sia2,1
243,maksud aplikasih saja ribet banget ulang ulang rekam vidio allhasil,1
244,ribet mudah photo ktp tidak nangkap nomor nik kakak sesuai bilang data sesuai,1
245,mudah sudah isi data pas proses rekam video registrasi data gagal sesui prosedur apk benar benar kecewa banget tolong baik yaa biar mudah tahap lelah tolong baik,1
246,kecewa transter dari akun shoppee pay dari tmn screen shoot dana hasil transfer dari bri ngelink masuk mohon bantu iya juga instal log ulang tetap,1
247,proteksi aplikasi lemah proteksi buka rekening online coba ngeretas suruh hubung cs kasih arah tidak pulsa habis tolong bri layan baik rugi nasabah,1
248,mobile banking teribet bank2 mudah bikin sulit emosi akun tolong baik jangan sulit nasabah,1
249,aplikasi crash buka samsung s20 muncul ingat bug aplikasi,1
250,sih sekarang susah login password salah melulu update bug melulu ah,1
251,pasword blokir susah banget daftar 1 kirim sms sms bisa2 bantu admint,1
252,apk busuk dulunya mudah buka apk gagal tutup apk saya hapus download tidak buka terang log auto sempurna bagaimana transfer desak banget tolong baik apk nya pakai hp xiomi redmi 4a ram 2 internal 32,1
253,layan online offline muas ganti email susah bolak cabang 4 kali,1
254,verifikasi akun blokir sms masuk terima sms kirim ulang iya,1
255,beli pulsa kemarin malam status proses saldo potong lapor tidak jelas,1
256,buka brimo gagal masuk kode yang di kirim email pas di coba coba suruh instal ulang whay,1
257,akun brimo buka sesuai password username salah gagal login blokir klik lupa password buka blokir tolong mudah transaksi woi,1
258,kali coba akun gagal respon bagus sidah ikut instruksi layar,1
259,bantu buat m banking rekam video gagal alas sinyal sinyal bagus bos mohon baik aplikasi,1
260,aplikasi bagus cuma sayang ngerekamnya tidak sudah menuhi syarat tapi tidak,1
261,maaf turunin bintang kerna beli qris proses terus sudah 2 jam tunggu proses tolong perbaikin kalau deh netra auto kasih bintang 5,1
262,aplikasi nya eror selalu isi data otomatis tidak rubah data salah tidak rubah pulak tu bikin emosi nya,1
263,aplikasi suka log out aplikasi saja kalau buka kayak masalah dikit langsung log out log in log in sudah kali log in tetep transaksi apa2 ini tolong baik sudah nge wa,1
264,gila rekam vidio saja kali kali cerah maksimal jaring bagus payah kali kali gila rekam vidio saja susah,1
265,bagaimana sech daftar data deh isi benar log in notifnya salah user pasword sampai blokir aneh banget ach,1
266,tolong aplikasi baik sulit daftar jaring vidio nyalah foto lagi puas,1
267,aplikasi buruk verifikasi tolak sudah 2 coba 6x inti buka rekening aplikasi susah tolak terus kasih bintang bikin pusing,1
268,transaksi lebih batas limit hari transaksi terus guna pakai ewallet saja,1
269,tidak banget login browser gilir login apk tidak bisa user pass salah deh tolong diperbaikin login berkali2 juga tidak bisa,1
270,registrasi pas rekam video gagal mlu notifikasi suruh instal ulang mlu sudah 2 kali instal ulang,1
271,aplikasi jelek suka kemarin transfer gagal parah saldo potong hubung bri tidak tanggap,1
272,aplikasi aneh blom transaksi sudah limit saja tidak tolong baik apk nya,1
273,silap tekan user id langsung blokir na buka tekan lupa pasword eh hilang tulis lupa pasword nya susah lah pasal negara na tf susah lah,1
274,nya masuk akun ganti hp masuk akun sudah install uninstall tetep saja notifikasi kode sms sudah 4,1
275,brimo yang tiba2 transaksi kali update sulit mohon baik tolong it bri kalau fitur efektifitasnya indikator sinyal tidak kalau buang2,1
276,mohon maaf bintang biar garcep update fiture tugas it nya add cc dibrimo bayar qris digembar gembor,1
277,aplikasi tidak bemutu swab foto gagal beda mbanking bank mudah tidak,1
278,layan jelek banget kalau respon gara gara tarik tunai mesin tidak saldo sudah kurang histori tari,1
279,bukan mudah sulit saja masuk langsung logout kecewa buruk login langsung logout jaring bagus ttep tidak pengaruh,1
280,cih nyaman brimo saldo mas pas belanja saldony pada tu jumlahny tidak top up error banget error tidak dipake uangny ramah,1
281,ribet brimo ganti perangkat tidak transaksi tunggu 1 biar coba ganti perangkat pin link khusus nomer hp milik sedang apa tidak transaksi transfer pakai internet banking tidak mesin atm tolong kalau peduli nasabah rangin tidak transaksi saja gausah full 1,1
282,server jelek transfer tidak top up tidak sumber dana tolong benah aplikasi,1
283,daftar akun bagi rekam suruh ulang ulang suara dengar gagal,1
284,pemberitahuan pinjam briguna gilir pinjam terang pinjam kecewa berat sudah 8tahun rekening payroll ganti rekening payroll,1
285,verifikasi video sudah kali kali ganti haru prosedur gagal,1
286,developer tolong aplikasi nya baik susah tekan tombol foto tangkap foto nya,1
287,registrasi ajh susah banget pdahal sinyal ful tetep ulang terus tolong mudah kalau kayak begini bikin kesel,1
288,aplikasi jelek registrasi gagal ulang kali layak verifikasi sms email makan panjang kartu atm sedia saran aplikasi brimo sulit registrasi tolong baik sulit,1
289,kecewa versi yang aplikasi henti kadang muncul tulis transaksi proses jaring stabil padahal make aplikasi m bangking lancar saja mohon baik,1
290,verifikasi wajah susah ulang 20 kali gagal sesuai frame sistem kamera balik cermin coba gagal verifikasi wajah ulang ulang gagal mari ramai ramai kasih bintang 1 aplikasi tidak mutu aplikasi uang yang sulit nasabah,1
291,koneksi error salah rekening sudah kali kali coba tetep tidak,1
292,maaf bintang 1 kecewa trangsaksi bnk dompet digital tolong baik mebgecewakan bagus kasih 5 bintang,1
293,brimo tiba saya loging password blokir kemarin bagus saja tarik tunai suda coba kali juga sampai sekarng,1
294,sulit proses rekam video coba puluh kali gagal mohon mudah proses video verifikasi,1
295,registrasi muncul proses nyata gagal sudah sesuai tunjuk sudah 6 kali,1
296,ngak upload video mohon baik nasabah mudah akses apk iki,1
297,klik opsi tarik tunai loading tidak muncul proses tarik tunai saja fitur tarik tunai sudah uninstall diinstall hasil saja,1
298,yaaa log in tidak baca periksa koneksi jaring sinyal bagus kuota,1
299,aplikasi guna registrasi mandiri susah tidak mudah malam bkin pusing,1
300,apa2n tidak bisa login hadehhhhhhhhh transaksi rekan batal kampreetttt,1
301,pakai brimo pilih setor tunai kartu sampai uang tidak masuk masuk sudah 4 setor tunai kartu brimo tidak masuk masuk sampai bagaimana aplikasi saldo nambah setruk keluarr,1
302,akun brimo ulang ulang sesuai prosedur jaring bagus ulang ulang yaa,1
303,sistem error kenapa ganti sistem,1
304,tahu tahu tidak login alas blokir suruh lupa pasword sms konfirmasi tidak masuk,1
305,brimo susah daftar kartu atm hilang ganti produksi bank suruh pakai brimo kira gampang nambah sulit daftar wajah susah deh narik uang bank bagaimana uang malam coba sulit,1
306,akun brimo blokir pakai fitur lupa username tidak tidak sms masuk coba ulang kali tidak kecewa,1
307,saldo tidak iya strip yang muncul mhon bantu min tidak lihat saldo tidak nyaman,1
308,ulang kali daftar tapi lolos verifikasi video instruksi laku,1
309,login tidak tranfer isi saldo mohon baik nya,1
310,aplikasi rusak sekian kali coba gagal tolong sistem baik karena habis kuata tdak hasil,1
311,update benar ngulang login tidak login nulis username pas ngetik password eh muncul login begitu tidak login tolong dibenerin diupdate benar ngebug,1
312,tolong developer kode otp nya kirim wa sms saja developer,1
313,pakai paket data wifi kali tampil kode qr force close log in ulang coba hasil ulang mutasi rekening real time,1
314,transaksi pulsa status proses 24 jam pulsa masuk saldo kurang tolong min,1
315,sulit nasabah tahu yang minjem tengah kebawahh laku usaha yang butuh sulit bilang canggih sungguh canggih sampai csaja tidak bisa bantu pusat bantu manual kalau masyarakat yang tidak bisa online tidak laku usaha bisa daftar online kecewa si kepala ampe pada pusing,1
316,fitur tarik tunai brimo sumber dana muncul jaring bagus,1
317,login aplikasi susah bilang koneksi internet mu nonton youtube buka sosmed tolong baik apk nya butuh transaksi,1
318,buruk mudah repot pas dana bawa hp ganggu tarik tunai bikin aplikasi server tolong baik jangan bikin orang repot yang mudah,1
319,login pakai sms sms tidak login tolong cepat respon,1
320,muter aplikasi sinyal aman indikator hijau buka aplikasi aman mbangking bank lancar brimo,1
321,salah username akun blokir anjur pilih fitur lupa password ui login nya sedia opsi lupa password login aplikasi nya aplikasi update kembali kartu debit bri mobile susah guna,1
322,aplikasi brimo pakai applikasi henti sinyal bagus notif koneksi buruk appk berat guna android tolong kembali versi maaf bintang,1
323,tolong kakak telah update transaksi force close sudah pakai paket data wifi saja lbh nyaman versi indikator jaring,1
324,an apk tiap kali daftar selalu gagal pas vrevikasi wajah kamera bagus sesuai ptunjuk kenapa selalu gagal sudah puluh kali di ulang verivikasi wajah gagal alhasil saya unistal apk,1
325,kecewa pikir aplikasi sedia mudah transaksi kece saldo rekening bri mah daftar aplikasi gagal alami error tolong baik sistem login kendala lantas kembang aplikasi,1
326,males banget pakai brimo bikin akun saja susah banget kemarin gagal upload video cahaya gagal sampai lelah tidak kaya gampang registrasi kesel banget iya ampun,1
327,bagaimana sih tolong min tingkat proses tari narik ganggu banget,1
328,transaksi kendala sistem baik tolong perhati transaksi hasil proses sampai uang salah koneksi internet banding mbanking yang lancar2 jaring nya jaring internet,1
329,daftar gagal bank bri sdah 2kali tdak tdak sesuai data bingung data kakak kandung sdah sesuai,1
330,menu lupa password update baru repot reset password atm yang stok kosong,1
331,1 bintang saja dari pakai bri tidak ubah ganggu ngecek mutasi tidak susah koneksi putus dan lain,1
332,mohon management ny baik sudah 4 bulan bolak kcp urus atm ketel alas kartu atm kosong brimo gagal saat rekam wajah lokasi sinyal yang stabil coba di ruang tidak mohon solusi,1
333,jujur kecewa layan brimo isi pulsa saldo potong pulsa masuk rugi brimo,1
334,aplikasi brimo hancur lihat resi trx saja tidak,1
335,aplikasi blokir password nasabah yang 3x nya iya bagus pakai kartu atm begino,1
336,aplikasi tidak yang ngirim link buka tidak sah tolol tolol ngntod aplikasi nya error iya,1
337,kenapa sayabs setor belum notifikasi bri sudah 2 kali setor 50 tetep tidak notifikasi,1
338,daftar brimo gagal nomor telpon email sukses buka rekening,1
339,3 saja tidak lolos rekam video wajah sesuai arah jaring wifi stabil privyid hasil aplikasi tidak lolos keluh lolos rekam video wajah tolong baik bagaimana nasabah percaya aplikasi daftar saja bug aplikasi paksa,1
340,bikin aplikasi itu masuk akal sudah ribet verifikasi wajah gagal melulu tolol baik aplikasi,1
341,kali kali beda verifikasi wajah gagal habis mandi mandi cahaya terang benderang koneksi internet bagus tetep saja gagal ribet,1
342,dipake transaksi promo yoshinoya ngulang berkali2 tidak sampai tidak transaksi systemnya lambat sampai tunggu tidak,1
343,tidak bisa download mutasi bulan internet banking sekarang ib brimo bisa download mutasi bulan aplikasi cth livin mandiri bni mobile jdnya untuk cek mutasi bulan bisa rekening koran terus untuk apah mobile banking,1
344,iya sya juga sama ma sdri nurlaela sya gagal melulu kadang rekam kadang jaring sya paket wifi tetap selalu gagal tolong baik,1
345,error login aplikasi input 4 digit nomor hp lupa username ulang kali,1
346,tidak bisa masuk aplikasi jaring stabil nyesel,1
347,aplikasi tidak buka rekening tidak kasih buka rekening ngabisin kuota saja,1
348,aplikasi nya koneksi buruk pdahal internet semua lancar menyulitkn lambat proses,1
349,parah banget tidak bisa daftar akun email nomor aktif tidak daftar sistem,1
350,maksdnya iya email sah email sah tolong kasih tahu klu benar nich apk tambah bintang,1
351,aplikasi error login aplikasi arah login via website situs error,1
352,iya transaksi tidak saldo jaring bagus,1
353,keanapa sulit login brimo ganggu karena ksulitan tolong baik,1
354,app nya ribet banget jadi otp masuk iya kantor cabang urus ginian jadi kayak lama2 tutup buku tabung kaya begini terus,1
355,aplikasi tidak sudah benar kode otp suruh ngulang 60mnt dasar sampah kalau nilai mes kasih mes,1
356,apk tolong bri kalau bikin apk gampang sudah 10 kali ulang ulang registrasi rekam,1
357,kecewa install uninstall aplikasi proses verifikasi gagal,1
358,susah bangt daftar asa sesuai data,1
359,sulit terima data sudah kali rekam tidak,1
360,iya pas login muncul lupa password username yang masuk password username,1
361,kecewa fitur baru baik kali buka aplikasi langsung log out,1
362,baru resah semakain lambat klau potong admin tidak lambat,1
363,kenapa iya saya sudah daftar sudah ikut tunjuk nya saya tlfn dengan orang nya nik saya masalah sudah salah dengan orang laku tindak kriminal mohon kasi saya jelas nya krna nik saya sudah saya kirim apps yang ancam saya pidana mohon jelas nya,1
364,login brimo arah website iya kunjung websitenya websitenya buka sial bngat ini apk,1
